book_names,availability,ratings,prices,categories,book_urls,book_images,source_website,scraped_at
This Is Your Brain on Music: The Science of a Human Obsession,5,One,£38.40,Music,https://books.toscrape.com/catalogue/this-is-your-brain-on-music-the-science-of-a-human-obsession_414/index.html,https://books.toscrape.com/media/cache/35/a4/35a4a7c6c76c4e82186753078e441654.jpg,https://books.toscrape.com/,2026-08-05 09:20:18.384421+00:00
The Secret Garden,5,Four,£15.08,Classics,https://books.toscrape.com/catalogue/the-secret-garden_413/index.html,https://books.toscrape.com/media/cache/c5/46/c5465a06182ed6ebfa40d049258a2f58.jpg,https://books.toscrape.com/,2026-08-05 09:20:18.714536+00:00
The Raven King (The Raven Cycle #4),5,Two,£30.57,Add a comment,https://books.toscrape.com/catalogue/the-raven-king-the-raven-cycle-4_412/index.html,https://books.toscrape.com/media/cache/da/54/da54d953f00d1e465f31f865df3d0f3f.jpg,https://books.toscrape.com/,2026-08-05 09:20:19.138864+00:00
The Raven Boys (The Raven Cycle #1),5,Four,£57.74,Fantasy,https://books.toscrape.com/catalogue/the-raven-boys-the-raven-cycle-1_411/index.html,https://books.toscrape.com/media/cache/3c/a4/3ca4889e4bb7f9a1cc1d7a1c920e9d42.jpg,https://books.toscrape.com/,2026-08-05 09:20:19.572425+00:00
The Power Greens Cookbook: 140 Delicious Superfood Recipes,5,Five,£11.05,Food and Drink,https://books.toscrape.com/catalogue/the-power-greens-cookbook-140-delicious-superfood-recipes_410/index.html,https://books.toscrape.com/media/cache/82/1d/821d2c02dcd0a10fc9d533917482746e.jpg,https://books.toscrape.com/,2026-08-05 09:20:21.019801+00:00
The Metamorphosis,5,One,£28.58,Classics,https://books.toscrape.com/catalogue/the-metamorphosis_409/index.html,https://books.toscrape.com/media/cache/4a/1b/4a1b6e9c1af75db0dc34ae63344f6883.jpg,https://books.toscrape.com/,2026-08-05 09:20:21.944213+00:00
The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,5,Five,£42.91,History,https://books.toscrape.com/catalogue/the-mathews-men-seven-brothers-and-the-war-against-hitlers-u-boats_408/index.html,https://books.toscrape.com/media/cache/f2/64/f26457d65a03b2636c4bcc7c318f7346.jpg,https://books.toscrape.com/,2026-08-05 09:20:22.383152+00:00
The Little Paris Bookshop,5,Three,£24.73,Fiction,https://books.toscrape.com/catalogue/the-little-paris-bookshop_407/index.html,https://books.toscrape.com/media/cache/50/a9/50a901fb008c0b8965c8d4da2dff5470.jpg,https://books.toscrape.com/,2026-08-05 09:20:22.825609+00:00
The Hiding Place,5,Four,£55.91,History,https://books.toscrape.com/catalogue/the-hiding-place_406/index.html,https://books.toscrape.com/media/cache/cf/18/cf187c1dc5575fcbbf49c58024146c4b.jpg,https://books.toscrape.com/,2026-08-05 09:20:23.121547+00:00
The Grand Design,5,Three,£13.76,Science,https://books.toscrape.com/catalogue/the-grand-design_405/index.html,https://books.toscrape.com/media/cache/08/a9/08a957eb34f8047862e225774c3bdde2.jpg,https://books.toscrape.com/,2026-08-05 09:20:23.553468+00:00
The Firm,5,Three,£45.56,Fiction,https://books.toscrape.com/catalogue/the-firm_404/index.html,https://books.toscrape.com/media/cache/95/84/95847132a78de44b7249a2d0a3fe3ef6.jpg,https://books.toscrape.com/,2026-08-05 09:20:24.004047+00:00
The Fault in Our Stars,5,One,£47.22,Default,https://books.toscrape.com/catalogue/the-fault-in-our-stars_403/index.html,https://books.toscrape.com/media/cache/69/61/696100859e82b2ec7a796129d6cca44a.jpg,https://books.toscrape.com/,2026-08-05 09:20:24.424276+00:00
The False Prince (The Ascendance Trilogy #1),5,Five,£56.00,Fantasy,https://books.toscrape.com/catalogue/the-false-prince-the-ascendance-trilogy-1_402/index.html,https://books.toscrape.com/media/cache/f8/e3/f8e371e2869d13b9d89999f8d5173245.jpg,https://books.toscrape.com/,2026-08-05 09:20:24.852729+00:00
The Expatriates,5,Two,£44.58,Fiction,https://books.toscrape.com/catalogue/the-expatriates_401/index.html,https://books.toscrape.com/media/cache/db/e4/dbe49e1cb06136eeb51182f551ccdc52.jpg,https://books.toscrape.com/,2026-08-05 09:20:25.296801+00:00
The Dream Thieves (The Raven Cycle #2),5,One,£34.50,Default,https://books.toscrape.com/catalogue/the-dream-thieves-the-raven-cycle-2_400/index.html,https://books.toscrape.com/media/cache/d9/7a/d97a3a4a65b5275ab506b28c7a88e0a5.jpg,https://books.toscrape.com/,2026-08-05 09:20:26.462682+00:00
The Darkest Corners,5,Five,£11.33,Young Adult,https://books.toscrape.com/catalogue/the-darkest-corners_399/index.html,https://books.toscrape.com/media/cache/c1/ab/c1ab73a20d02b5f3a5599e7c5704a909.jpg,https://books.toscrape.com/,2026-08-05 09:20:26.893282+00:00
The Crossover,5,Four,£38.77,Poetry,https://books.toscrape.com/catalogue/the-crossover_398/index.html,https://books.toscrape.com/media/cache/9f/35/9f351ca1978128c60a3b7f85987075b3.jpg,https://books.toscrape.com/,2026-08-05 09:20:27.448866+00:00
The 5th Wave (The 5th Wave #1),5,Two,£11.83,Default,https://books.toscrape.com/catalogue/the-5th-wave-the-5th-wave-1_397/index.html,https://books.toscrape.com/media/cache/10/d0/10d0c5e47d0e8cce16b6b5e6be48cb16.jpg,https://books.toscrape.com/,2026-08-05 09:20:27.766029+00:00
Tell the Wind and Fire,5,Three,£45.51,Fantasy,https://books.toscrape.com/catalogue/tell-the-wind-and-fire_396/index.html,https://books.toscrape.com/media/cache/3b/0c/3b0c5f4df26b73659af4e25107499384.jpg,https://books.toscrape.com/,2026-08-05 09:20:28.200813+00:00
Tell Me Three Things,5,One,£41.81,Young Adult,https://books.toscrape.com/catalogue/tell-me-three-things_395/index.html,https://books.toscrape.com/media/cache/a1/2f/a12f0bec8c8728800f901b4e5f6e3f9a.jpg,https://books.toscrape.com/,2026-08-05 09:20:28.635776+00:00
Talking to Girls About Duran Duran: One Young Man's Quest for True Love and a Cooler Haircut,5,Four,£25.15,Nonfiction,https://books.toscrape.com/catalogue/talking-to-girls-about-duran-duran-one-young-mans-quest-for-true-love-and-a-cooler-haircut_394/index.html,https://books.toscrape.com/media/cache/07/8b/078b934613af473daf7ecf918e05d050.jpg,https://books.toscrape.com/,2026-08-05 09:20:29.076133+00:00
Siddhartha,5,Five,£34.22,Fiction,https://books.toscrape.com/catalogue/siddhartha_393/index.html,https://books.toscrape.com/media/cache/ce/0b/ce0be2d86e388540122c222306c6d62c.jpg,https://books.toscrape.com/,2026-08-05 09:20:29.511661+00:00
Shiver (The Wolves of Mercy Falls #1),5,Five,£16.23,Default,https://books.toscrape.com/catalogue/shiver-the-wolves-of-mercy-falls-1_392/index.html,https://books.toscrape.com/media/cache/84/73/847399651d8f2dfae1a0d5a0ea4064b2.jpg,https://books.toscrape.com/,2026-08-05 09:20:29.950155+00:00
Remember Me?,5,Three,£11.48,Default,https://books.toscrape.com/catalogue/remember-me_391/index.html,https://books.toscrape.com/media/cache/3f/95/3f9572f94858197e92786b194f0f12df.jpg,https://books.toscrape.com/,2026-08-05 09:20:30.394137+00:00
Red Dragon (Hannibal Lecter #1),5,Three,£23.37,Horror,https://books.toscrape.com/catalogue/red-dragon-hannibal-lecter-1_390/index.html,https://books.toscrape.com/media/cache/30/66/3066f8bcd2e2ed6b45084355ff084a61.jpg,https://books.toscrape.com/,2026-08-05 09:20:30.834363+00:00
Peak: Secrets from the New Science of Expertise,5,Two,£16.28,Science,https://books.toscrape.com/catalogue/peak-secrets-from-the-new-science-of-expertise_389/index.html,https://books.toscrape.com/media/cache/83/ab/83ab65f938b24fa1a9cb47235be49b57.jpg,https://books.toscrape.com/,2026-08-05 09:20:31.257108+00:00
My Mother Was Nuts,5,Four,£31.63,Nonfiction,https://books.toscrape.com/catalogue/my-mother-was-nuts_388/index.html,https://books.toscrape.com/media/cache/9b/b4/9bb42bf833e91193ca05badddded4bfb.jpg,https://books.toscrape.com/,2026-08-05 09:20:31.558184+00:00
Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens,5,Five,£24.91,Food and Drink,https://books.toscrape.com/catalogue/mexican-today-new-and-rediscovered-recipes-for-contemporary-kitchens_387/index.html,https://books.toscrape.com/media/cache/5d/02/5d029bff299cdb777e06f35800faa628.jpg,https://books.toscrape.com/,2026-08-05 09:20:31.997047+00:00
Maybe Something Beautiful: How Art Transformed a Neighborhood,5,One,£22.54,Childrens,https://books.toscrape.com/catalogue/maybe-something-beautiful-how-art-transformed-a-neighborhood_386/index.html,https://books.toscrape.com/media/cache/c0/bb/c0bb6e42743b9c1aaf9b754501100a5d.jpg,https://books.toscrape.com/,2026-08-05 09:20:32.430225+00:00
Lola and the Boy Next Door (Anna and the French Kiss #2),5,Four,£23.63,Young Adult,https://books.toscrape.com/catalogue/lola-and-the-boy-next-door-anna-and-the-french-kiss-2_385/index.html,https://books.toscrape.com/media/cache/bc/c8/bcc8374e0c81ded1486b6225ca4fe78a.jpg,https://books.toscrape.com/,2026-08-05 09:20:32.862528+00:00
Logan Kade (Fallen Crest High #5.5),5,Two,£13.12,Academic,https://books.toscrape.com/catalogue/logan-kade-fallen-crest-high-55_384/index.html,https://books.toscrape.com/media/cache/d9/4e/d94e6206c2decd3acd9a61b2cbac7eaf.jpg,https://books.toscrape.com/,2026-08-05 09:20:33.287913+00:00
Last One Home (New Beginnings #1),5,Three,£59.98,Fiction,https://books.toscrape.com/catalogue/last-one-home-new-beginnings-1_383/index.html,https://books.toscrape.com/media/cache/e4/0a/e40a336622fe578699be5a1eeba18f9d.jpg,https://books.toscrape.com/,2026-08-05 09:20:33.604411+00:00
Killing Floor (Jack Reacher #1),5,Four,£31.49,Thriller,https://books.toscrape.com/catalogue/killing-floor-jack-reacher-1_382/index.html,https://books.toscrape.com/media/cache/eb/e9/ebe9f06ccebf83d9853a846052b58fff.jpg,https://books.toscrape.com/,2026-08-05 09:20:34.043655+00:00
Kill the Boy Band,5,Five,£15.52,Young Adult,https://books.toscrape.com/catalogue/kill-the-boy-band_381/index.html,https://books.toscrape.com/media/cache/05/74/0574a71ccaff1fef1f8e9a1f4c22b7bc.jpg,https://books.toscrape.com/,2026-08-05 09:20:34.482914+00:00
Isla and the Happily Ever After (Anna and the French Kiss #3),5,Five,£48.13,Young Adult,https://books.toscrape.com/catalogue/isla-and-the-happily-ever-after-anna-and-the-french-kiss-3_380/index.html,https://books.toscrape.com/media/cache/0d/0b/0d0bd1fce3e0171cf101764393caea41.jpg,https://books.toscrape.com/,2026-08-05 09:20:35.498970+00:00
If I Stay (If I Stay #1),5,Five,£38.13,Default,https://books.toscrape.com/catalogue/if-i-stay-if-i-stay-1_379/index.html,https://books.toscrape.com/media/cache/cb/b3/cbb3754c7bae0d54dcf561aed4f9d6e3.jpg,https://books.toscrape.com/,2026-08-05 09:20:35.910142+00:00
I Know Why the Caged Bird Sings (Maya Angelou's Autobiography #1),5,Two,£36.55,Default,https://books.toscrape.com/catalogue/i-know-why-the-caged-bird-sings-maya-angelous-autobiography-1_378/index.html,https://books.toscrape.com/media/cache/c1/42/c14297e48de02ac420c587822ff329ab.jpg,https://books.toscrape.com/,2026-08-05 09:20:36.202361+00:00
Harry Potter and the Deathly Hallows (Harry Potter #7),5,One,£23.32,Default,https://books.toscrape.com/catalogue/harry-potter-and-the-deathly-hallows-harry-potter-7_377/index.html,https://books.toscrape.com/media/cache/58/e4/58e434a6a4eb267eac7aa529b0c2ec15.jpg,https://books.toscrape.com/,2026-08-05 09:20:36.641677+00:00
"Fruits Basket, Vol. 5 (Fruits Basket #5)",5,One,£16.33,Sequential Art,https://books.toscrape.com/catalogue/fruits-basket-vol-5-fruits-basket-5_376/index.html,https://books.toscrape.com/media/cache/51/cf/51cf19c74f21a7043910615fefcf0847.jpg,https://books.toscrape.com/,2026-08-05 09:20:37.078057+00:00
Foundation (Foundation (Publication Order) #1),5,One,£32.42,Science Fiction,https://books.toscrape.com/catalogue/foundation-foundation-publication-order-1_375/index.html,https://books.toscrape.com/media/cache/8b/92/8b9267df86378b6973974ae7e1924ffe.jpg,https://books.toscrape.com/,2026-08-05 09:20:37.520869+00:00
Fool Me Once,5,One,£16.96,Default,https://books.toscrape.com/catalogue/fool-me-once_374/index.html,https://books.toscrape.com/media/cache/b6/9c/b69c4ea86e09921aabc4e0431a8273a5.jpg,https://books.toscrape.com/,2026-08-05 09:20:37.957479+00:00
Find Her (Detective D.D. Warren #8),5,One,£22.37,Add a comment,https://books.toscrape.com/catalogue/find-her-detective-dd-warren-8_373/index.html,https://books.toscrape.com/media/cache/f6/f2/f6f2094e8a318093fa53784df2bfeab8.jpg,https://books.toscrape.com/,2026-08-05 09:20:38.536751+00:00
Evicted: Poverty and Profit in the American City,5,One,£42.27,Add a comment,https://books.toscrape.com/catalogue/evicted-poverty-and-profit-in-the-american-city_372/index.html,https://books.toscrape.com/media/cache/d0/4f/d04f8176cf0527b293114173d01999d7.jpg,https://books.toscrape.com/,2026-08-05 09:20:38.970835+00:00
Drama,5,Two,£38.70,Default,https://books.toscrape.com/catalogue/drama_371/index.html,https://books.toscrape.com/media/cache/68/ce/68ce8be6a167f510d07a7da637b62c6f.jpg,https://books.toscrape.com/,2026-08-05 09:20:39.275236+00:00
Dracula the Un-Dead,5,Five,£35.63,Horror,https://books.toscrape.com/catalogue/dracula-the-un-dead_370/index.html,https://books.toscrape.com/media/cache/13/ff/13fffcde653948339d3427184b7bd0b5.jpg,https://books.toscrape.com/,2026-08-05 09:20:39.708859+00:00
Digital Fortress,5,Five,£58.00,Fiction,https://books.toscrape.com/catalogue/digital-fortress_369/index.html,https://books.toscrape.com/media/cache/5c/77/5c770b251d27aeef263f8ae974ca02e0.jpg,https://books.toscrape.com/,2026-08-05 09:20:40.151521+00:00
"Death Note, Vol. 5: Whiteout (Death Note #5)",5,One,£52.41,Sequential Art,https://books.toscrape.com/catalogue/death-note-vol-5-whiteout-death-note-5_368/index.html,https://books.toscrape.com/media/cache/4e/c1/4ec161cc09ee437c9eda6d437d232a11.jpg,https://books.toscrape.com/,2026-08-05 09:20:40.580843+00:00
"Data, A Love Story: How I Gamed Online Dating to Meet My Match",5,Three,£32.35,Nonfiction,https://books.toscrape.com/catalogue/data-a-love-story-how-i-gamed-online-dating-to-meet-my-match_367/index.html,https://books.toscrape.com/media/cache/1f/d8/1fd8340d9b3fd95861f0407b4dbb0fa7.jpg,https://books.toscrape.com/,2026-08-05 09:20:41.016805+00:00
Critique of Pure Reason,5,One,£20.75,Philosophy,https://books.toscrape.com/catalogue/critique-of-pure-reason_366/index.html,https://books.toscrape.com/media/cache/12/6e/126ef8f6473b81808ebbb9cff155e883.jpg,https://books.toscrape.com/,2026-08-05 09:20:41.312494+00:00
Booked,5,Five,£17.49,Poetry,https://books.toscrape.com/catalogue/booked_365/index.html,https://books.toscrape.com/media/cache/8f/46/8f46bb13feb3a4440a27dfcf688fbaa6.jpg,https://books.toscrape.com/,2026-08-05 09:20:41.607587+00:00
"Blue Lily, Lily Blue (The Raven Cycle #3)",5,Five,£34.13,Default,https://books.toscrape.com/catalogue/blue-lily-lily-blue-the-raven-cycle-3_364/index.html,https://books.toscrape.com/media/cache/db/14/db14903b3a56a297ef6aefe7624d637f.jpg,https://books.toscrape.com/,2026-08-05 09:20:41.904440+00:00
Approval Junkie: Adventures in Caring Too Much,5,Five,£58.81,Autobiography,https://books.toscrape.com/catalogue/approval-junkie-adventures-in-caring-too-much_363/index.html,https://books.toscrape.com/media/cache/17/aa/17aacb738eace89a635a4eb47a94c11d.jpg,https://books.toscrape.com/,2026-08-05 09:20:42.335685+00:00
An Abundance of Katherines,5,Five,£10.00,Young Adult,https://books.toscrape.com/catalogue/an-abundance-of-katherines_362/index.html,https://books.toscrape.com/media/cache/ed/45/ed4517339d4780f4158c485c83850d20.jpg,https://books.toscrape.com/,2026-08-05 09:20:42.648312+00:00
America's War for the Greater Middle East: A Military History,5,Two,£51.22,History,https://books.toscrape.com/catalogue/americas-war-for-the-greater-middle-east-a-military-history_361/index.html,https://books.toscrape.com/media/cache/eb/17/eb178eceef1e9290591cabd5155571a3.jpg,https://books.toscrape.com/,2026-08-05 09:20:43.054764+00:00
Alight (The Generations Trilogy #2),5,Four,£58.59,Default,https://books.toscrape.com/catalogue/alight-the-generations-trilogy-2_360/index.html,https://books.toscrape.com/media/cache/5e/f3/5ef34ba3e937218db15178a1a5ce195f.jpg,https://books.toscrape.com/,2026-08-05 09:20:44.077649+00:00
A Girl's Guide to Moving On (New Beginnings #2),5,One,£31.30,Romance,https://books.toscrape.com/catalogue/a-girls-guide-to-moving-on-new-beginnings-2_359/index.html,https://books.toscrape.com/media/cache/f7/a9/f7a90a63f66ac92cc280def001970ed2.jpg,https://books.toscrape.com/,2026-08-05 09:20:44.390811+00:00
A Game of Thrones (A Song of Ice and Fire #1),5,Two,£46.42,Add a comment,https://books.toscrape.com/catalogue/a-game-of-thrones-a-song-of-ice-and-fire-1_358/index.html,https://books.toscrape.com/media/cache/13/d1/13d11b26b46484ee73e9923ff307a7b4.jpg,https://books.toscrape.com/,2026-08-05 09:20:44.699579+00:00
A Feast for Crows (A Song of Ice and Fire #4),5,Four,£17.21,Fantasy,https://books.toscrape.com/catalogue/a-feast-for-crows-a-song-of-ice-and-fire-4_357/index.html,https://books.toscrape.com/media/cache/b3/6b/b36b278233baf55ebaad761d8d3d0fec.jpg,https://books.toscrape.com/,2026-08-05 09:20:45.453219+00:00
A Clash of Kings (A Song of Ice and Fire #2),5,Three,£10.79,Add a comment,https://books.toscrape.com/catalogue/a-clash-of-kings-a-song-of-ice-and-fire-2_356/index.html,https://books.toscrape.com/media/cache/1a/29/1a298a157f4113d6e0127521aaa1f5f0.jpg,https://books.toscrape.com/,2026-08-05 09:20:46.069901+00:00
Vogue Colors A to Z: A Fashion Coloring Book,4,Four,£52.35,Default,https://books.toscrape.com/catalogue/vogue-colors-a-to-z-a-fashion-coloring-book_355/index.html,https://books.toscrape.com/media/cache/1f/55/1f5541682b39b390a3db41430922d510.jpg,https://books.toscrape.com/,2026-08-05 09:20:46.631727+00:00
The Shining (The Shining #1),4,Three,£27.88,Default,https://books.toscrape.com/catalogue/the-shining-the-shining-1_354/index.html,https://books.toscrape.com/media/cache/db/96/db9686744f93c0e9ff3945144827f99a.jpg,https://books.toscrape.com/,2026-08-05 09:20:47.050201+00:00
The Pilgrim's Progress,4,Two,£50.26,Classics,https://books.toscrape.com/catalogue/the-pilgrims-progress_353/index.html,https://books.toscrape.com/media/cache/45/bb/45bb59d19eb3aa868293d44809078418.jpg,https://books.toscrape.com/,2026-08-05 09:20:47.493701+00:00
The Perfect Play (Play by Play #1),4,Three,£59.99,Romance,https://books.toscrape.com/catalogue/the-perfect-play-play-by-play-1_352/index.html,https://books.toscrape.com/media/cache/40/16/4016ffba678f309171d8130135f6eb8e.jpg,https://books.toscrape.com/,2026-08-05 09:20:47.942043+00:00
